3843,17.42189,78.33239,FLAG STONE TOWERS,1023
2961,17.41954,78.33623,infotech,1023
1269,17.42211,78.338,ICICI,1023
1270,17.42606,78.34056,Wipro circle,1023
1271,17.43681,78.34723,Infosys,1023
911,17.44493,78.35318,iiit,1023
913,17.44101,78.36046,indira nagar,1023
915,17.43836,78.36443,gachibowli X road,1023
916,17.43528,78.36809,telecom nagar,1023
1558,17.42843,78.37466,Hitech X Road,1023
503,17.44146,78.37708,raheja mindspace,1023
419,17.4472,78.37793,cyber peral,1023
410,17.45087,78.38186,hitech City,1023
2242,17.44659,78.38512,Image Hospital,1023
329,17.44111,78.39139,madhapur petrol bunk,1023
316,17.43933,78.39641,madhapur ps,1023
315,17.432,78.40704,peddamma temple,1023
578,17.42664,78.41652,jubilee hills checkpost,1023
405,17.42367,78.42744,lv prasad,1023
373,17.42722,78.43943,tv9/masjeed,1023
490,17.42729,78.44509,andhrajyothi,1023
806,17.42665,78.4513,panjagutta,1023
1059,17.43553,78.45484,greenlands,1023
808,17.44251,78.4587,begumpet public school,1023
859,17.44508,78.4654,shoppers stop,1023
810,17.44422,78.47192,prakash nagar,1023
860,17.44373,78.47615,police line,1023
861,17.44353,78.4826,anand theater,1023
811,17.44338,78.48793,paradise,1023
812,17.44316,78.49619,patnY,1023
815,17.43463,78.50146,secunderabad,1023

